,Load [kWh/h],PV output [kWh/h,Prices [NOK/kWh]
5647,0.95,0.18,0.22
5648,0.66,0.28,0.25
5649,0.62,0.38,0.32
5650,0.59,0.46,0.32
5651,1.13,0.51,0.3
5652,0.59,0.52,0.3
5653,0.57,0.48,0.25
5654,0.98,0.42,0.23
5655,1.66,0.34,0.23
5656,1.66,0.24,0.22
5657,0.64,0.14,0.24
5658,0.57,0.06,0.23
5659,1.35,0.01,0.23
5660,2.96,0.0,0.23
5661,0.96,0.0,0.22
5662,1.01,0.0,0.19
5663,0.55,0.0,0.15
5664,0.51,0.0,0.14
5665,0.54,0.0,0.12
5666,1.11,0.0,0.12
5667,0.52,0.0,0.11
5668,0.5,0.0,0.12
5669,0.57,0.01,0.15
5670,0.67,0.03,0.19
5671,0.54,0.05,0.21
5672,1.1,0.02,0.29
5673,0.51,0.06,0.31
5674,0.51,0.27,0.26
5675,0.52,0.32,0.23
5676,0.52,0.53,0.2
5677,0.54,0.46,0.2
5678,1.0,0.15,0.2
5679,1.69,0.19,0.21
5680,1.24,0.12,0.2
5681,0.72,0.11,0.19
5682,1.78,0.03,0.19
5683,2.43,0.0,0.18
5684,1.82,0.0,0.19
5685,2.05,0.0,0.19
5686,0.74,0.0,0.18
5687,0.92,0.0,0.16
5688,0.86,0.0,0.12
5689,0.54,0.0,0.11
5690,0.56,0.0,0.11
5691,0.53,0.0,0.11
5692,0.7,0.0,0.12
5693,1.17,0.0,0.13
5694,1.5,0.0,0.18
5695,0.82,0.01,0.25
5696,1.24,0.04,0.31
5697,0.55,0.04,0.31
5698,0.56,0.09,0.28
5699,0.51,0.23,0.27
5700,0.53,0.31,0.24
5701,1.25,0.34,0.24
5702,0.64,0.31,0.23
5703,0.98,0.21,0.24
5704,1.41,0.18,0.27
5705,3.09,0.06,0.3
5706,1.35,0.06,0.36
5707,0.76,0.01,0.37
5708,0.91,0.0,0.3
5709,1.47,0.0,0.23
5710,0.87,0.0,0.18
5711,0.66,0.0,0.16
5712,0.54,0.0,0.11
5713,0.55,0.0,0.1
5714,1.1,0.0,0.09
5715,0.52,0.0,0.09
5716,0.54,0.0,0.09
5717,0.68,0.01,0.11
5718,0.68,0.03,0.17
5719,1.14,0.02,0.19
5720,0.55,0.04,0.27
5721,0.56,0.03,0.25
5722,0.51,0.04,0.21
5723,0.53,0.03,0.19
5724,0.54,0.18,0.19
5725,1.46,0.27,0.19
5726,1.38,0.32,0.18
5727,0.91,0.16,0.18
5728,1.05,0.22,0.18
5729,0.84,0.04,0.18
5730,1.3,0.0,0.18
5731,1.14,0.0,0.18
5732,0.93,0.0,0.18
5733,1.49,0.0,0.18
5734,0.75,0.0,0.17
5735,0.6,0.0,0.16
5736,0.52,0.0,0.13
5737,1.14,0.0,0.12
5738,0.51,0.0,0.12
5739,0.54,0.0,0.12
5740,0.55,0.0,0.13
5741,2.05,0.0,0.13
5742,2.12,0.01,0.17
5743,0.53,0.01,0.19
5744,0.58,0.03,0.25
5745,0.96,0.03,0.29
5746,0.69,0.03,0.24
5747,0.58,0.09,0.22
5748,0.54,0.12,0.2
5749,0.82,0.1,0.18
5750,1.12,0.1,0.18
5751,2.95,0.05,0.17
5752,0.85,0.13,0.17
5753,1.81,0.07,0.17
5754,1.15,0.02,0.17
5755,1.3,0.0,0.17
5756,1.34,0.0,0.17
5757,0.88,0.0,0.17
5758,0.79,0.0,0.17
5759,0.73,0.0,0.15
5760,0.75,0.0,0.13
5761,1.25,0.0,0.1
5762,0.66,0.0,0.11
5763,0.7,0.0,0.11
5764,0.56,0.0,0.11
5765,0.53,0.0,0.13
5766,1.14,0.02,0.14
5767,0.6,0.04,0.16
5768,0.72,0.03,0.16
5769,1.51,0.04,0.17
5770,0.75,0.14,0.18
5771,0.92,0.17,0.18
5772,1.26,0.1,0.17
5773,0.84,0.13,0.17
5774,0.71,0.07,0.16
5775,0.84,0.13,0.17
5776,0.84,0.08,0.17
5777,2.98,0.12,0.17
5778,2.86,0.02,0.18
5779,1.5,0.0,0.18
5780,1.29,0.0,0.18
5781,1.11,0.0,0.18
5782,0.85,0.0,0.18
5783,0.79,0.0,0.17
5784,1.31,0.0,0.18
5785,0.55,0.0,0.17
5786,0.6,0.0,0.17
5787,0.58,0.0,0.17
5788,1.17,0.0,0.17
5789,0.56,0.01,0.18
5790,0.57,0.02,0.18
5791,0.61,0.05,0.17
5792,0.82,0.13,0.18
5793,1.55,0.22,0.18
5794,1.5,0.35,0.18
5795,1.14,0.49,0.19
5796,1.26,0.25,0.17
5797,0.57,0.39,0.17
5798,0.75,0.24,0.17
5799,0.99,0.2,0.18
5800,1.93,0.1,0.18
5801,0.85,0.05,0.18
5802,2.67,0.02,0.19
5803,2.41,0.0,0.19
5804,1.67,0.0,0.21
5805,2.38,0.0,0.2
5806,1.32,0.0,0.18
5807,0.92,0.0,0.17
5808,0.79,0.0,0.18
5809,1.25,0.0,0.17
5810,0.54,0.0,0.17
5811,0.58,0.0,0.17
5812,0.54,0.0,0.17
5813,0.57,0.01,0.18
5814,1.43,0.02,0.22
5815,0.7,0.04,0.32
5816,0.64,0.1,0.33
5817,0.57,0.24,0.33
5818,0.58,0.3,0.33
5819,0.57,0.36,0.27
5820,1.16,0.6,0.27
5821,0.65,0.12,0.27
5822,0.74,0.22,0.29
5823,2.42,0.25,0.22
5824,2.04,0.15,0.21
5825,1.53,0.03,0.2
5826,2.6,0.02,0.21
5827,1.63,0.0,0.2
5828,1.73,0.0,0.21
5829,1.06,0.0,0.21
5830,0.69,0.0,0.18
5831,0.56,0.0,0.16
5832,1.11,0.0,0.16
5833,0.58,0.0,0.13
5834,0.53,0.0,0.1
5835,0.55,0.0,0.1
5836,0.52,0.0,0.1
5837,0.77,0.01,0.1
5838,1.2,0.02,0.18
5839,1.28,0.06,0.22
5840,1.14,0.13,0.24
5841,0.66,0.15,0.25
5842,1.23,0.13,0.25
5843,0.59,0.17,0.23
5844,0.83,0.18,0.23
5845,1.65,0.17,0.22
5846,2.03,0.18,0.22
5847,1.93,0.19,0.21
5848,2.57,0.1,0.21
5849,2.42,0.12,0.2
5850,1.2,0.04,0.2
5851,2.66,0.0,0.2
5852,1.05,0.0,0.19
5853,1.01,0.0,0.2
5854,1.42,0.0,0.18
5855,1.12,0.0,0.15
5856,0.78,0.0,0.11
5857,0.76,0.0,0.1
5858,0.78,0.0,0.1
5859,0.78,0.0,0.1
5860,2.18,0.0,0.1
5861,0.95,0.01,0.11
5862,1.08,0.04,0.17
5863,1.85,0.1,0.2
5864,0.9,0.24,0.21
5865,0.79,0.28,0.2
5866,0.79,0.26,0.2
5867,0.81,0.3,0.2
5868,1.36,0.27,0.19
5869,0.83,0.16,0.23
5870,0.87,0.22,0.21
5871,1.41,0.16,0.19
5872,1.67,0.1,0.19
5873,0.97,0.06,0.2
5874,1.03,0.03,0.19
5875,0.95,0.0,0.21
5876,1.74,0.0,0.23
5877,1.01,0.0,0.21
5878,1.29,0.0,0.18
5879,1.11,0.0,0.16
5880,0.82,0.0,0.17
5881,0.78,0.0,0.14
5882,0.81,0.0,0.14
5883,0.79,0.0,0.14
5884,1.34,0.0,0.16
5885,0.98,0.0,0.19
5886,1.33,0.04,0.22
5887,1.29,0.15,0.22
5888,0.77,0.25,0.24
5889,0.76,0.31,0.23
5890,0.72,0.43,0.24
5891,0.92,0.47,0.23
5892,1.19,0.47,0.25
5893,1.68,0.43,0.26
5894,2.6,0.37,0.26
5895,1.38,0.28,0.23
5896,0.86,0.18,0.23
5897,1.07,0.09,0.22
5898,1.65,0.02,0.22
5899,1.84,0.0,0.22
5900,1.19,0.0,0.22
5901,1.6,0.0,0.22
5902,1.29,0.0,0.21
5903,0.72,0.0,0.19
5904,0.78,0.0,0.2
5905,1.03,0.0,0.19
5906,1.22,0.0,0.19
5907,0.75,0.0,0.19
5908,0.76,0.0,0.2
5909,1.59,0.01,0.2
5910,1.69,0.02,0.22
5911,0.86,0.03,0.28
5912,1.5,0.05,0.4
5913,0.79,0.05,0.35
5914,0.75,0.05,0.49
5915,0.75,0.13,0.3
5916,0.79,0.15,0.28
5917,1.63,0.08,0.24
5918,1.65,0.11,0.23
5919,1.88,0.05,0.22
5920,3.08,0.03,0.21
5921,3.09,0.01,0.2
5922,3.03,0.0,0.21
5923,1.35,0.0,0.21
5924,1.02,0.0,0.22
5925,2.36,0.0,0.21
5926,1.52,0.0,0.2
5927,1.11,0.0,0.18
5928,0.78,0.0,0.18
5929,1.4,0.0,0.18
5930,0.77,0.0,0.16
5931,0.91,0.0,0.16
5932,0.94,0.0,0.16
5933,0.94,0.0,0.17
5934,0.91,0.03,0.17
5935,1.4,0.03,0.18
5936,2.05,0.12,0.19
5937,1.59,0.14,0.2
5938,1.1,0.24,0.19
5939,1.73,0.17,0.18
5940,2.15,0.4,0.18
5941,1.57,0.32,0.17
5942,1.85,0.35,0.17
5943,3.05,0.19,0.17
5944,1.02,0.14,0.17
5945,1.31,0.06,0.18
5946,1.85,0.02,0.19
5947,1.15,0.0,0.19
5948,0.96,0.0,0.19
5949,1.79,0.0,0.18
5950,0.99,0.0,0.17
5951,0.95,0.0,0.16
5952,0.95,0.0,0.15
5953,1.35,0.0,0.14
5954,0.77,0.0,0.14
5955,0.76,0.0,0.14
5956,0.78,0.0,0.14
5957,0.73,0.0,0.14
5958,0.84,0.02,0.16
5959,1.25,0.1,0.16
5960,0.82,0.11,0.17
5961,1.37,0.13,0.17
5962,1.64,0.25,0.18
5963,2.1,0.33,0.18
5964,1.67,0.19,0.18
5965,1.2,0.35,0.18
5966,1.5,0.34,0.18
5967,0.82,0.31,0.18
5968,0.75,0.15,0.18
5969,1.48,0.04,0.18
5970,2.77,0.01,0.18
5971,1.9,0.0,0.19
5972,2.78,0.0,0.19
5973,2.68,0.0,0.19
5974,1.82,0.0,0.17
5975,0.89,0.0,0.16
5976,0.65,0.0,0.15
5977,1.21,0.0,0.15
5978,0.61,0.0,0.14
5979,0.56,0.0,0.14
5980,0.6,0.0,0.13
5981,0.8,0.0,0.17
5982,1.3,0.0,0.2
5983,0.69,0.02,0.23
5984,0.85,0.05,0.26
5985,0.97,0.12,0.26
5986,0.56,0.2,0.27
5987,0.58,0.13,0.26
5988,0.73,0.13,0.26
5989,0.72,0.11,0.26
5990,1.61,0.11,0.27
5991,1.5,0.07,0.23
5992,1.45,0.05,0.22
5993,2.94,0.04,0.22
5994,0.99,0.01,0.22
5995,0.97,0.0,0.21
5996,0.93,0.0,0.21
5997,1.93,0.0,0.21
5998,0.64,0.0,0.2
5999,0.63,0.0,0.18
6000,0.6,0.0,0.17
6001,0.64,0.0,0.16
6002,1.18,0.0,0.16
6003,0.59,0.0,0.17
6004,0.63,0.0,0.17
6005,1.6,0.0,0.18
6006,1.62,0.01,0.22
6007,1.08,0.04,0.22
6008,1.14,0.08,0.23
6009,1.18,0.15,0.24
6010,0.72,0.19,0.25
6011,0.94,0.16,0.24
6012,0.86,0.21,0.24
6013,1.04,0.18,0.23
6014,0.69,0.15,0.24
6015,1.2,0.11,0.23
6016,0.69,0.08,0.22
6017,1.32,0.07,0.22
6018,1.35,0.01,0.22
6019,2.39,0.0,0.22
6020,1.28,0.0,0.22
6021,1.24,0.0,0.22
6022,0.99,0.0,0.21
6023,0.54,0.0,0.2
6024,0.64,0.0,0.19
6025,0.56,0.0,0.19
6026,0.59,0.0,0.19
6027,0.57,0.0,0.19
6028,1.08,0.0,0.19
6029,0.64,0.0,0.19
6030,1.6,0.01,0.21
6031,0.96,0.04,0.25
6032,1.3,0.08,0.43
6033,0.58,0.14,0.41
6034,0.55,0.35,0.36
6035,0.54,0.39,0.31
6036,0.56,0.34,0.29
6037,1.5,0.24,0.28
6038,0.65,0.18,0.27
6039,0.61,0.18,0.27
6040,0.75,0.11,0.24
6041,0.97,0.04,0.22
6042,1.56,0.01,0.21
6043,2.2,0.0,0.21
6044,1.0,0.0,0.21
6045,1.01,0.0,0.21
6046,1.41,0.0,0.2
6047,0.89,0.0,0.2
6048,0.75,0.0,0.2
6049,0.75,0.0,0.19
6050,0.77,0.0,0.19
6051,0.9,0.0,0.19
6052,1.27,0.0,0.2
6053,2.19,0.0,0.2
6054,2.78,0.01,0.21
6055,1.45,0.11,0.24
6056,0.76,0.17,0.25
6057,0.74,0.28,0.25
6058,0.76,0.34,0.24
6059,1.09,0.39,0.24
6060,1.03,0.4,0.24
6061,1.06,0.36,0.24
6062,2.65,0.3,0.24
6063,3.26,0.22,0.23
6064,1.5,0.12,0.23
6065,1.23,0.05,0.23
6066,2.7,0.01,0.23
6067,1.26,0.0,0.23
6068,1.21,0.0,0.22
6069,1.61,0.0,0.22
6070,0.97,0.0,0.22
6071,0.87,0.0,0.2
6072,0.84,0.0,0.19
6073,0.85,0.0,0.18
6074,1.34,0.0,0.18
6075,0.76,0.0,0.17
6076,0.85,0.0,0.19
6077,1.47,0.0,0.2
6078,0.81,0.02,0.21
6079,0.85,0.11,0.22
6080,0.82,0.2,0.23
6081,0.76,0.29,0.23
6082,1.31,0.35,0.23
6083,0.75,0.39,0.22
6084,0.76,0.4,0.22
6085,0.85,0.37,0.22
6086,1.06,0.31,0.21
6087,0.75,0.22,0.21
6088,1.42,0.13,0.2
6089,0.78,0.06,0.2
6090,0.97,0.01,0.2
6091,1.83,0.0,0.2
6092,1.31,0.0,0.2
6093,1.33,0.0,0.2
6094,0.71,0.0,0.19
6095,0.7,0.0,0.18
6096,0.69,0.0,0.19
6097,0.66,0.0,0.18
6098,0.62,0.0,0.18
6099,0.79,0.0,0.18
6100,0.98,0.0,0.18
6101,0.55,0.0,0.18
6102,0.59,0.01,0.18
6103,0.6,0.1,0.2
6104,0.62,0.19,0.2
6105,0.74,0.28,0.21
6106,1.22,0.35,0.21
6107,0.76,0.43,0.21
6108,0.91,0.4,0.21
6109,0.91,0.32,0.2
6110,1.08,0.14,0.18
6111,0.94,0.05,0.2
6112,0.74,0.09,0.2
6113,1.18,0.07,0.2
6114,1.31,0.0,0.2
6115,0.77,0.0,0.2
6116,0.82,0.0,0.2
6117,0.74,0.0,0.2
6118,0.69,0.0,0.19
6119,1.17,0.0,0.17
6120,0.68,0.0,0.16
6121,0.63,0.0,0.16
6122,0.59,0.0,0.16
6123,0.56,0.0,0.16
6124,0.63,0.0,0.16
6125,1.09,0.0,0.17
6126,0.56,0.01,0.16
6127,0.57,0.06,0.17
6128,0.53,0.09,0.19
6129,0.61,0.24,0.2
6130,0.63,0.27,0.2
6131,1.41,0.2,0.21
6132,0.61,0.11,0.2
6133,0.73,0.07,0.2
6134,0.66,0.29,0.2
6135,0.88,0.14,0.2
6136,0.96,0.08,0.21
6137,1.14,0.03,0.21
6138,1.7,0.0,0.21
6139,2.17,0.0,0.21
6140,1.8,0.0,0.22
6141,1.32,0.0,0.21
6142,0.76,0.0,0.2
6143,1.22,0.0,0.19
6144,0.59,0.0,0.14
6145,0.53,0.0,0.12
6146,0.6,0.0,0.11
6147,0.56,0.0,0.11
6148,1.28,0.0,0.14
6149,1.33,0.0,0.14
6150,1.9,0.02,0.19
6151,0.93,0.05,0.21
6152,1.45,0.06,0.21
6153,0.79,0.08,0.21
6154,0.76,0.09,0.21
6155,0.75,0.07,0.21
6156,1.37,0.1,0.21
6157,0.87,0.12,0.21
6158,0.99,0.1,0.21
6159,1.26,0.14,0.21
6160,1.47,0.1,0.21
6161,2.71,0.04,0.21
6162,1.07,0.0,0.21
6163,1.49,0.0,0.21
6164,2.35,0.0,0.21
6165,1.02,0.0,0.21
6166,0.77,0.0,0.2
6167,0.71,0.0,0.19
6168,1.19,0.0,0.19
6169,0.58,0.0,0.18
6170,0.59,0.0,0.18
6171,0.52,0.0,0.18
6172,1.39,0.0,0.18
6173,0.57,0.0,0.18
6174,1.29,0.01,0.19
6175,3.23,0.05,0.2
6176,0.89,0.11,0.2
6177,1.31,0.15,0.2
6178,0.82,0.32,0.2
6179,1.68,0.11,0.2
6180,0.65,0.19,0.2
6181,0.92,0.22,0.2
6182,2.34,0.21,0.2
6183,1.04,0.07,0.2
6184,0.61,0.09,0.2
6185,0.56,0.02,0.2
6186,0.53,0.0,0.2
6187,2.13,0.0,0.21
6188,1.08,0.0,0.21
6189,0.84,0.0,0.2
6190,0.85,0.0,0.19
6191,0.7,0.0,0.18
6192,1.21,0.0,0.18
6193,0.69,0.0,0.18
6194,0.61,0.0,0.17
6195,0.55,0.0,0.18
6196,0.58,0.0,0.18
6197,2.35,0.0,0.19
6198,2.06,0.01,0.21
6199,2.39,0.09,0.22
6200,1.29,0.18,0.22
6201,0.62,0.25,0.22
6202,0.56,0.21,0.22
6203,1.22,0.1,0.22
6204,0.56,0.19,0.22
6205,0.77,0.39,0.22
6206,1.05,0.19,0.22
6207,4.46,0.07,0.22
6208,1.28,0.05,0.21
6209,1.62,0.03,0.21
6210,0.95,0.0,0.21
6211,0.89,0.0,0.21
6212,1.54,0.0,0.21
6213,1.08,0.0,0.21
6214,0.74,0.0,0.19
6215,0.8,0.0,0.18
6216,0.7,0.0,0.19
6217,1.26,0.0,0.19
6218,0.65,0.0,0.19
6219,0.55,0.0,0.19
6220,0.62,0.0,0.19
6221,1.31,0.0,0.19
6222,0.8,0.01,0.2
6223,0.65,0.02,0.21
6224,0.58,0.04,0.22
6225,1.1,0.06,0.22
6226,0.59,0.03,0.21
6227,0.54,0.03,0.21
6228,0.58,0.03,0.21
6229,0.96,0.04,0.21
6230,3.02,0.03,0.21
6231,1.79,0.02,0.21
6232,3.17,0.01,0.21
6233,1.73,0.01,0.21
6234,0.88,0.0,0.21
6235,0.91,0.0,0.21
6236,1.74,0.0,0.22
6237,1.03,0.0,0.22
6238,0.82,0.0,0.21
6239,0.75,0.0,0.2
6240,1.26,0.0,0.2
6241,0.54,0.0,0.19
6242,0.56,0.0,0.19
6243,0.56,0.0,0.19
6244,0.6,0.0,0.19
6245,1.93,0.0,0.19
6246,2.34,0.0,0.21
6247,2.01,0.02,0.22
6248,0.63,0.04,0.23
6249,0.6,0.06,0.23
6250,0.53,0.21,0.23
6251,0.66,0.1,0.22
6252,1.04,0.09,0.22
6253,0.77,0.05,0.22
6254,0.77,0.01,0.21
6255,1.01,0.01,0.21
6256,1.42,0.01,0.19
6257,0.85,0.01,0.19
6258,0.87,0.0,0.2
6259,1.11,0.0,0.2
6260,1.67,0.0,0.2
6261,0.87,0.0,0.19
6262,1.03,0.0,0.17
6263,1.12,0.0,0.12
6264,0.75,0.0,0.07
6265,0.73,0.0,0.06
6266,0.67,0.0,0.05
6267,0.86,0.0,0.05
6268,0.91,0.0,0.06
6269,0.58,0.0,0.08
6270,0.55,0.0,0.11
6271,0.62,0.0,0.14
6272,1.39,0.01,0.18
6273,1.0,0.01,0.19
6274,0.86,0.04,0.19
6275,0.78,0.04,0.2
6276,1.44,0.17,0.19
6277,1.25,0.14,0.18
6278,1.1,0.11,0.18
6279,1.35,0.09,0.18
6280,1.43,0.03,0.17
6281,2.42,0.02,0.17
6282,2.22,0.0,0.18
6283,3.86,0.0,0.19
6284,1.41,0.0,0.19
6285,1.36,0.0,0.17
6286,1.61,0.0,0.16
6287,1.34,0.0,0.14
6288,0.99,0.0,0.11
6289,0.87,0.0,0.09
6290,0.83,0.0,0.09
6291,1.33,0.0,0.09
6292,0.77,0.0,0.09
6293,0.78,0.0,0.09
6294,0.81,0.0,0.12
6295,0.76,0.0,0.15
6296,2.85,0.01,0.18
6297,2.66,0.02,0.18
6298,1.31,0.04,0.18
6299,1.18,0.06,0.18
6300,1.48,0.08,0.17
6301,1.61,0.08,0.17
6302,2.5,0.05,0.17
6303,1.72,0.03,0.16
6304,2.63,0.01,0.16
6305,2.29,0.0,0.19
6306,3.06,0.0,0.2
6307,2.05,0.0,0.21
6308,2.25,0.0,0.21
6309,2.3,0.0,0.21
6310,1.52,0.0,0.2
6311,1.77,0.0,0.18
6312,1.18,0.0,0.18
6313,1.17,0.0,0.17
6314,1.14,0.0,0.17
6315,1.17,0.0,0.17
6316,1.55,0.0,0.18
6317,1.53,0.0,0.2
6318,1.44,0.0,0.22
6319,1.93,0.02,0.23
6320,1.26,0.04,0.24
6321,1.25,0.09,0.23
6322,1.2,0.14,0.23
6323,1.89,0.17,0.23
6324,1.16,0.37,0.22
6325,1.22,0.26,0.22
6326,1.21,0.07,0.22
6327,3.76,0.09,0.22
6328,1.72,0.04,0.22
6329,2.39,0.01,0.22
6330,3.12,0.0,0.22
6331,1.74,0.0,0.22
6332,2.6,0.0,0.22
6333,2.84,0.0,0.21
6334,1.61,0.0,0.2
6335,1.7,0.0,0.19
6336,1.47,0.0,0.18
6337,1.24,0.0,0.17
6338,1.24,0.0,0.17
6339,1.27,0.0,0.17
6340,1.78,0.0,0.18
6341,1.25,0.0,0.18
6342,2.34,0.0,0.19
6343,2.45,0.01,0.21
6344,1.5,0.03,0.22
6345,1.52,0.05,0.21
6346,1.23,0.06,0.21
6347,1.19,0.1,0.21
6348,1.7,0.23,0.21
6349,1.22,0.18,0.21
6350,2.24,0.12,0.21
6351,3.78,0.09,0.21
6352,0.74,0.05,0.21
6353,1.08,0.01,0.22
6354,2.18,0.0,0.21
6355,1.13,0.0,0.22
6356,1.87,0.0,0.22
6357,2.08,0.0,0.2
6358,1.39,0.0,0.2
6359,1.33,0.0,0.2
6360,0.68,0.0,0.18
6361,0.66,0.0,0.18
6362,0.66,0.0,0.18
6363,0.68,0.0,0.18
6364,1.21,0.0,0.18
6365,0.68,0.0,0.18
6366,1.26,0.0,0.2
6367,1.65,0.02,0.22
6368,0.64,0.04,0.22
6369,0.57,0.08,0.22
6370,0.54,0.15,0.22
6371,0.62,0.23,0.22
6372,1.25,0.08,0.22
6373,0.71,0.11,0.22
6374,0.72,0.09,0.21
6375,2.24,0.18,0.21
6376,0.94,0.06,0.21
6377,0.93,0.01,0.21
6378,1.09,0.0,0.21
6379,1.23,0.0,0.21
6380,1.66,0.0,0.21
6381,1.42,0.0,0.2
6382,1.03,0.0,0.19
6383,1.67,0.0,0.19
6384,0.75,0.0,0.17
6385,0.71,0.0,0.17
6386,0.76,0.0,0.17
6387,0.55,0.0,0.17
6388,1.12,0.0,0.17
6389,1.67,0.0,0.17
6390,1.16,0.0,0.19
6391,0.6,0.03,0.21
6392,0.57,0.08,0.22
6393,1.15,0.11,0.2
6394,0.51,0.15,0.2
6395,0.58,0.2,0.19
6396,0.59,0.18,0.19
6397,0.82,0.16,0.19
6398,1.5,0.15,0.19
6399,0.92,0.1,0.19
6400,3.5,0.06,0.18
6401,2.48,0.01,0.19
6402,1.7,0.0,0.19
6403,0.94,0.0,0.19
6404,0.98,0.0,0.18
6405,0.95,0.0,0.18
6406,1.46,0.0,0.18
6407,0.67,0.0,0.17
6408,0.58,0.0,0.16
6409,0.75,0.0,0.16
6410,0.91,0.0,0.15
6411,0.58,0.0,0.15
6412,0.58,0.0,0.16
6413,0.57,0.0,0.17
6414,1.3,0.0,0.18
6415,0.88,0.01,0.18
6416,0.7,0.01,0.19
6417,0.68,0.02,0.19
6418,1.23,0.02,0.19
6419,0.75,0.03,0.18
6420,0.69,0.04,0.18
6421,0.92,0.08,0.18
6422,1.06,0.05,0.18
6423,2.67,0.02,0.17
6424,0.87,0.04,0.17
6425,0.8,0.01,0.17
6426,1.37,0.0,0.17
6427,0.98,0.0,0.17
6428,1.82,0.0,0.17
6429,2.55,0.0,0.17
6430,1.82,0.0,0.16
6431,0.9,0.0,0.12
6432,1.34,0.0,0.16
6433,0.62,0.0,0.13
6434,0.6,0.0,0.12
6435,0.62,0.0,0.12
6436,0.59,0.0,0.12
6437,0.61,0.0,0.12
6438,2.56,0.0,0.14
6439,2.7,0.02,0.16
6440,1.1,0.04,0.16
6441,2.62,0.05,0.16
6442,2.34,0.09,0.15
6443,1.42,0.04,0.15
6444,0.7,0.09,0.14
6445,0.84,0.29,0.13
6446,1.51,0.08,0.13
6447,1.14,0.03,0.12
6448,0.86,0.02,0.12
6449,1.67,0.0,0.14
6450,1.17,0.0,0.15
6451,1.43,0.0,0.15
6452,1.62,0.0,0.15
6453,2.17,0.0,0.14
6454,2.43,0.0,0.14
6455,1.2,0.0,0.13
6456,0.92,0.0,0.13
6457,0.55,0.0,0.12
6458,0.58,0.0,0.12
6459,0.6,0.0,0.12
6460,1.11,0.0,0.12
6461,0.57,0.0,0.12
6462,0.56,0.0,0.13
6463,0.58,0.01,0.14
6464,0.57,0.07,0.14
6465,1.29,0.08,0.15
6466,2.27,0.06,0.15
6467,0.79,0.06,0.16
6468,2.11,0.12,0.15
6469,2.79,0.1,0.14
6470,2.23,0.07,0.14
6471,2.19,0.03,0.14
6472,1.08,0.01,0.14
6473,5.4,0.0,0.15
6474,2.28,0.0,0.16
6475,1.72,0.0,0.16
6476,2.36,0.0,0.16
6477,1.5,0.0,0.16
6478,1.47,0.0,0.16
6479,1.75,0.0,0.16
6480,0.99,0.0,0.13
6481,1.01,0.0,0.12
6482,1.0,0.0,0.12
6483,0.99,0.0,0.12
6484,1.57,0.0,0.14
6485,1.75,0.0,0.15
6486,2.87,0.0,0.19
6487,2.19,0.02,0.2
6488,1.75,0.03,0.2
6489,1.12,0.11,0.21
6490,1.04,0.13,0.22
6491,1.6,0.17,0.21
6492,1.09,0.25,0.2
6493,1.09,0.21,0.2
6494,1.03,0.09,0.2
6495,2.88,0.06,0.2
6496,1.42,0.03,0.19
6497,1.94,0.0,0.2
6498,1.52,0.0,0.2
6499,2.78,0.0,0.22
6500,2.71,0.0,0.2
6501,1.96,0.0,0.2
6502,1.46,0.0,0.18
6503,1.48,0.0,0.14
6504,1.36,0.0,0.15
6505,0.98,0.0,0.14
6506,1.0,0.0,0.14
6507,0.99,0.0,0.14
6508,0.99,0.0,0.15
6509,1.61,0.0,0.16
6510,2.1,0.0,0.19
6511,1.22,0.02,0.2
6512,1.39,0.07,0.2
6513,1.35,0.2,0.2
6514,0.98,0.26,0.2
6515,0.98,0.29,0.2
6516,2.2,0.29,0.19
6517,2.53,0.27,0.19
6518,1.81,0.2,0.18
6519,2.21,0.12,0.17
6520,1.83,0.03,0.16
6521,2.08,0.0,0.16
6522,1.72,0.0,0.17
6523,1.8,0.0,0.18
6524,1.87,0.0,0.17
6525,2.7,0.0,0.15
6526,1.87,0.0,0.13
6527,1.74,0.0,0.12
6528,1.66,0.0,0.11
6529,1.19,0.0,0.1
6530,1.19,0.0,0.1
6531,1.19,0.0,0.1
6532,1.72,0.0,0.12
6533,1.53,0.0,0.12
6534,2.72,0.0,0.14
6535,1.32,0.03,0.16
6536,1.99,0.09,0.16
6537,1.2,0.13,0.17
6538,1.61,0.27,0.17
6539,2.15,0.22,0.16
6540,1.95,0.24,0.16
6541,1.65,0.13,0.16
6542,1.28,0.2,0.16
6543,3.76,0.07,0.16
6544,2.65,0.01,0.15
6545,3.19,0.0,0.15
6546,1.79,0.0,0.16
6547,1.77,0.0,0.16
6548,1.45,0.0,0.15
6549,2.07,0.0,0.14
6550,1.43,0.0,0.13
6551,1.22,0.0,0.12
6552,1.84,0.0,0.11
6553,1.2,0.0,0.1
6554,1.18,0.0,0.1
6555,1.21,0.0,0.1
6556,1.2,0.0,0.1
6557,1.94,0.0,0.11
6558,1.39,0.0,0.13
6559,1.19,0.0,0.13
6560,1.49,0.0,0.14
6561,1.49,0.01,0.14
6562,1.22,0.01,0.14
6563,1.27,0.01,0.14
6564,1.85,0.01,0.13
6565,1.37,0.01,0.13
6566,1.68,0.0,0.13
6567,2.42,0.0,0.13
6568,3.9,0.0,0.13
6569,3.57,0.0,0.13
6570,2.65,0.0,0.13
6571,4.12,0.0,0.13
6572,3.89,0.0,0.14
6573,3.43,0.0,0.13
6574,1.58,0.0,0.11
6575,1.81,0.0,0.1
6576,1.61,0.0,0.08
6577,1.2,0.0,0.09
